#languageTag	#level	#worksheet	#problemNo	#sequenceType	#voiceSource	#problemSentence	#exampleNumber1	#exampleNumber2	#exampleNumber3	#exampleNumber4	#exampleWord1	#exampleWord2	#exampleWord3	#exampleWord4	#rightFormula	#rightAnswer	#objectValueA	#objectValueB	#objectValueC	#objectValueD	#equationValueA	#equationValueB	#equationSign	#equationUnknown	#objectSourceA	#objectSourceB	#objectSourceC	#objectSourceD
en-US	16	3	2	3	"चरागाह मे 3 भेड़े है। प्रत्येक भेड़ के 4 बच्चे होते है। चरागाह मे कितने मेमने है?"	چراگاہ میں 3 بھیڑیں ہیں۔ ہر بھیڑ كے 4 بچے ہیں۔ کتنے میمنے چراگاہ میں ہیں؟	6	9	12	15	lambs	lambs	lambs	lambs	3 X 4 = <12>	3	3	4	0	0					wordwindow-stone-yellow.png	wordwindow-stone-green.png		
en-US	16	3	3	3	"अलीना ने आम के 2 बॉक्स खरीदे। प्रत्येक बॉक्स मे 4 आम है। उसने कितने आम खरीदे?"	علینا نے آم کے 2 ڈبّوں کو خریدا۔ ہر ڈ بے میں 4 آم ہیں۔ کتنے آم اسنے خریدا؟	4	8	12	16	mangoes	mangoes	mangoes	mangoes	2 X 4 = <8>	2	2	4	0	0					wordwindow-stone-blue.png	wordwindow-stone-green.png		
en-US	16	3	4	3	"खेत पर 2 वैगन है। प्रत्येक वैगन मे 8 बच्चे होते है। कितने बच्चे वैगनो मे है?"	فارم پر 2 گاڑیاں ہیں۔ ہر ویگن 8 بچوں کو لے جاتی ہیں۔ کل ملاکر کتنے بچے گاڑیوں میں ہیں؟	4	8	12	16	children	children	children	children	2 X 8 = <16>	4	2	8	0	0					wordwindow-stone-yellow.png	wordwindow-stone-blue.png		
en-US	16	3	5	3	"सोनी को एक मील चलने के लिए 7 मिनट लगते है। 4 मील चलने मे उसे कितना समय लगेगा?"	ایک میل چلانے کے لئے سیلی کو 7 منٹ لگتے ہیں. 4 میل چلانے کے لئے کتنا وقت لگے گا ؟	7	14	28	35	minutes	minutes	minutes	minutes	4 X 7 = <28>	3	4	7	0	0					wordwindow-stone-blue.png	wordwindow-stone-red.png		
en-US	17	1	1	5	"2 बच्चे 8 मिठाई समान रूप से साझा करते है। प्रत्येक बच्चे को कितनी मिठाई मिलती है?"	2 بچوں کا 8 مٹھائیوں پر برابرکا حصہ ہے۔ ہر بچے کوکتنی مٹھائیاں ملینگی؟	2	4	6	8	sweets	sweets	sweets	sweets	8 = <4> + <4>	2	4	4	0	0					wordwindow-stone-red.png	wordwindow-stone-yellow.png		
en-US	17	1	2	5	"आप और आपकी बहन समान रूप से चिप्स के 10 बैग साझा करते है। चिप्स के कितने बैग प्रत्येक को मिलेगे?"	آپ اور آپ کی بہن کا چپس کے 10 پیکٹ پر برابر کا حصّہ ہے۔ کتنے چپس کے پیکٹ آپ میں سے ہر ایک کو ملینگے؟	2	3	5	10	bags	bags	bags	bags	10 = <5> + <5>	3	5	5	0	0					wordwindow-stone-red.png	wordwindow-stone-blue.png		
en-US	17	1	3	5	"एक किसान के पास 16 अंडे है और वो उन्हे समान रूप से 2 बक्से मे रखता है। प्रत्येक बॉक्स मे कितने अंडे है?"	ایک کسان کے پاس 16 انڈے ہیں اور وہ ان کو دو بکس میں یکساں طور پر رکھتا ہے۔ کتنے انڈے ہر بکس میں ہیں؟	2	4	8	16	eggs	eggs	eggs	eggs	16 = <8> + <8>	3	8	8	0	0					wordwindow-stone-blue.png	wordwindow-stone-green.png		
en-US	17	1	4	5	"3 मित्र समान रूप से 12 कैडी साझा करते है। प्रत्येक मित्र को कितने कैडी मिलेगे?"	3دوست 12 کینڈی یکساں طور پر شیئر کرتے ہیں۔ کتنی کینڈی ہر اک دوست کو ملیگی؟	3	4	5	6	candles	candles	candles	candles	12 = <4> + <4> + <4>	2	4	4	4	0					wordwindow-stone-green.png	wordwindow-stone-red.png	wordwindow-stone-yellow.png		
en-US	17	1	5	5	"20 छात्रो को शिक्षक द्वारा 4 समूहो मे समान रूप से विभाजित किया गया था। प्रत्येक समूह मे कितने छात्र है?"	20طالب علموں کو استاد کی طرف سے 4 گروپوں میں تقسیم کیا گیا۔ کتنے طلباء ہرایک گروپ میں ہیں؟	5	10	15	20	students	students	students	students	20 = <5> + <5> + <5> + <5>	1	5	5	5	5					wordwindow-stone-blue.png	wordwindow-stone-red.png	wordwindow-stone-green.png	wordwindow-stone-yellow.png		
en-US	17	2	1	5	"सारा ने 6 फूल चुने। उसने फूलो की समान मात्रा मे 2 फूलदानो मे डाल दी। प्रत्येक फूलदान मे उसने कितने फूल डाले ?"	صفا نے 6 پھول اٹھایا۔ اسنے دو گلدان میں پھولوں کی برابر تعداد ڈال دی۔ کتنے پھول اس نے ہر گلدان میں ڈالی؟	2	3	5	6	flowers	flowers	flowers	flowers	6 = <3> + <3>	2	3	3	0	0					wordwindow-stone-yellow.png	wordwindow-stone-blue.png		
en-US	17	2	2	5	"आप और आपकी बहन समान रूप से चिप्स के 10 बैग साझा करते है। चिप्स के कितने बैग प्रत्येक को मिलेगे?"	آپ اور آپ کی بہن کا چپس کے 10 پیکٹ پر برابر کا حصّہ ہے۔ کتنے چپس کے پیکٹ آپ میں سے ہر ایک کو ملینگے؟	2	3	5	10	bags	bags	bags	bags	10 = <5> + <5>	3	5	5	0	0					wordwindow-stone-red.png	wordwindow-stone-blue.png		
en-US	17	2	3	5	"मिराडा ने 18 ब्राउनीज़ को बेक किया। उसने 2 प्लेटो पर समान संख्या मे ब्राउनीज़ रखी। प्रत्येक प्लेट पर कितने ब्राउनी होते है?"	मिराडा ने 18 ब्राउनीज़ को बेक किया। उसने 2 प्लेटो पर समान संख्या मे ब्राउनीज़ रखी। प्रत्येक प्लेट पर कितने ब्राउनी होते है?	2	8	9	18	brownies	brownies	brownies	brownies	18 = <9> + <9>	3	9	9	0	0					wordwindow-stone-yellow.png	wordwindow-stone-green.png	wordwindow-stone-blue.png	
en-US	17	2	4	5	"श्री शाहिद की कक्षा मे 18 पुस्तके है। वह उन्हे 3 अलमारियो पर समान रूप से रखते है। प्रत्येक अलमारी पर कितनी किताबे रखी हुई है?"	جناب شاہد کی کلاس میں 18 کتابیں ہیں۔ انہوں نے کتابوں کو 3 شیلف پرایک ہی تعداد میں  ترتیب سے رکھ دیا۔ کتنی کتابیں ہر شیلف پر ہیں؟	3	6	16	18	books	books	books	books	18 = <6> + <6> + <6>	2	6	6	6	0					wordwindow-stone-yellow.png	wordwindow-stone-red.png	wordwindow-stone-green.png	
en-US	17	2	5	5	"मआज़ ने 12 मछलियाँ खरीदी। उसने मछलियो की संख्या 4 टैको मे बराबर कर दी। प्रत्येक टैक मे कितनी मछलियाँ है?"	معاذ نے 12 مچھلیاں خریدی۔ اسنے چار ٹینکوں میں مچھلی کی ایک برابر تعداد ڈال دی۔ کتنی مچھلیاں ہر ٹینک میں ہیں؟	3	4	9	12	fish	fish	fish	fish	12 = <3> + <3> + <3> + <3>	1	3	3	3	3					wordwindow-stone-blue.png	wordwindow-stone-yellow.png	wordwindow-stone-red.png	wordwindow-stone-green.png		
en-US	17	3	1	5	"आप और आपकी बहन समान रूप से चिप्स के 10 बैग साझा करते है। चिप्स के कितने बैग प्रत्येक को मिलेगे?"	آپ اور آپ کی بہن کا چپس کے 10 پیکٹ پر برابر کا حصّہ ہے۔ کتنے چپس کے پیکٹ آپ میں سے ہر ایک کو ملینگے؟	2	3	5	10	bags	bags	bags	bags	10 = <5> + <5>	3	5	5	0	0					wordwindow-stone-red.png	wordwindow-stone-blue.png		
en-US	17	3	2	5	"सारा ने 6 फूल चुने। उसने फूलो की समान मात्रा मे 2 फूलदानो मे डाल दी। प्रत्येक फूलदान मे उसने कितने फूल डाले ?"	صفا نے 6 پھول اٹھایا۔ اسنے دو گلدان میں پھولوں کی برابر تعداد ڈال دی۔ کتنے پھول اس نے ہر گلدان میں ڈالی؟	2	3	5	6	flowers	flowers	flowers	flowers	6 = <3> + <3>	2	3	3	0	0					wordwindow-stone-yellow.png	wordwindow-stone-blue.png		
en-US	17	3	3	5	"एक किसान के पास 16 अंडे है और वो उन्हे समान रूप से 2 बक्से मे रखता है। प्रत्येक बॉक्स मे कितने अंडे है?"	ایک کسان کے پاس 16 انڈے ہیں اور وہ ان کو دو بکس میں یکساں طور پر رکھتا ہے۔ کتنے انڈے ہر بکس میں ہیں؟	2	4	8	16	eggs	eggs	eggs	eggs	16 = <8> + <8>	3	8	8	0	0					wordwindow-stone-blue.png	wordwindow-stone-green.png		
en-US	17	3	4	5	"साबिर ने एक पेड़ से 6 आम निकाले। उन्होने आमो की एक समान संख्या को 3 बक्से मे रखा। प्रत्येक डिब्बे मे उसने कितने आम रखे?"	صابر ایک درخت سے 6 آم توڑے۔ اسنے تین بکس میں آم کی ایک برابر تعداد ڈال دی۔ اسنے کتنے آم ہر بکس میں ڈالے؟	2	3	5	6	mangoes	mangoes	mangoes	mangoes	6 = <2> + <2> + <2>	1	2	2	2	0					wordwindow-stone-red.png	wordwindow-stone-green.png	wordwindow-stone-blue.png		
en-US	17	3	5	5	"20 छात्रो को शिक्षक द्वारा 4 समूहो मे समान रूप से विभाजित किया गया था। प्रत्येक समूह मे कितने छात्र है?"	20طالب علموں کو استاد کی طرف سے 4 گروپوں میں تقسیم کیا گیا۔ کتنے طلباء ہرایک گروپ میں ہیں؟	5	10	15	20	students	students	students	students	20 = <5> + <5> + <5> + <5>	1	5	5	5	5					wordwindow-stone-blue.png	wordwindow-stone-red.png	wordwindow-stone-green.png	wordwindow-stone-yellow.png		
